item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
211274,complete,7/1/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147542,Beauty & Grooming,C-MUX-48271,0,cod,7/1/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211275,complete,7/1/2016 0:00,kcc_glamour deal,320,1,320,100147543,Beauty & Grooming,C-MUX-48271,0,cod,7/1/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211276,complete,7/1/2016 0:00,Al Muhafiz Sohan Halwa Walnut,510,1,880,100147544,Soghaat,\N,0,ublcreditcard,7/1/2016 0:00,Net,510,2016,7,7/1/2016,7/1/2016 0:00,FY17,49
211277,complete,7/1/2016 0:00,UK_Gift Box Pistachio Delight 500 Gms,370,1,880,100147544,Soghaat,\N,0,ublcreditcard,7/1/2016 0:00,Net,370,2016,7,7/1/2016,7/1/2016 0:00,FY17,49
211278,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147545,Beauty & Grooming,C-MUX-48271,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211279,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147546,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211280,complete,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147546,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211281,complete,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147546,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211282,complete,7/1/2016 0:00,kcc_glamour deal,320,1,320,100147547,Beauty & Grooming,C-MUX-48271,0,cod,7/1/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211283,canceled,7/1/2016 0:00,sentiments_Ferrero Rocher Gift Box,1,1,1,100147548,\N,\N,0,cod,7/1/2016 0:00,Gross,1,2016,7,7/1/2016,7/1/2016 0:00,FY17,54
211284,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147549,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211285,complete,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147549,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211286,complete,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147549,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211287,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147550,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211288,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147551,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211289,canceled,7/1/2016 0:00,EGO_E02377-SML-BG00-S,1950,2,3901,100147552,Women's Fashion,\N,0,cod,7/1/2016 0:00,Gross,3900,2016,7,7/1/2016,7/1/2016 0:00,FY17,55
211291,canceled,7/1/2016 0:00,sentiments_WRK1612,1,1,3901,100147552,\N,\N,0,cod,7/1/2016 0:00,Gross,1,2016,7,7/1/2016,7/1/2016 0:00,FY17,55
211292,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147553,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211295,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147555,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211293,canceled,7/1/2016 0:00,darzee_DP-234-B-Pink-15-M,1450,1,1450,100147554,Men's Fashion,\N,0,ublcreditcard,7/1/2016 0:00,Gross,1450,2016,7,7/1/2016,7/1/2016 0:00,FY17,52
211296,canceled,7/1/2016 0:00,sentiments_Ferrero Rocher Gift Box,1,1,1,100147556,\N,\N,0,cod,7/1/2016 0:00,Gross,1,2016,7,7/1/2016,7/1/2016 0:00,FY17,55
211297,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147557,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211298,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147558,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211299,order_refunded,7/1/2016 0:00,Q MOBILE Noir W7,3950,1,3950,100147559,Mobiles & Tablets,C SKZ 41328,0,cod,7/1/2016 0:00,Valid,3950,2016,7,7/1/2016,7/1/2016 0:00,FY17,56
211300,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147560,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211301,order_refunded,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147561,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Valid,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211302,order_refunded,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147561,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Valid,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211303,order_refunded,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147561,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Valid,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211304,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147562,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211305,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147563,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211306,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147564,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211307,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147565,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211308,order_refunded,7/1/2016 0:00,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147566,Soghaat,C-RWP-41876,0,cod,7/1/2016 0:00,Valid,760,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211309,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147567,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211310,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147568,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211311,complete,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147568,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211312,complete,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147568,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211313,complete,7/1/2016 0:00,RS_Kaju Barfi,425,1,1125,100147569,Soghaat,\N,0,cod,7/1/2016 0:00,Net,425,2016,7,7/1/2016,7/1/2016 0:00,FY17,57
211314,complete,7/1/2016 0:00,RS_Sohan Halwa Tin,300,1,1125,100147569,Soghaat,\N,0,cod,7/1/2016 0:00,Net,300,2016,7,7/1/2016,7/1/2016 0:00,FY17,57
211315,complete,7/1/2016 0:00,RS_cake rusk,190,1,1125,100147569,Soghaat,\N,0,cod,7/1/2016 0:00,Net,190,2016,7,7/1/2016,7/1/2016 0:00,FY17,57
211316,complete,7/1/2016 0:00,HR_Bhel Puri 200g,210,1,1125,100147569,Soghaat,\N,0,cod,7/1/2016 0:00,Net,210,2016,7,7/1/2016,7/1/2016 0:00,FY17,57
211317,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147570,Beauty & Grooming,C-RWP-47599,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211318,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147571,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211319,complete,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147571,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211320,complete,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147571,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211321,canceled,7/1/2016 0:00,UK_Gift Box Almond Delight 500 Gms,350,1,350,100147572,Soghaat,\N,0,cod,7/1/2016 0:00,Gross,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,58
211322,order_refunded,7/1/2016 0:00,UK_Gift Box Almond Delight 500 Gms,350,1,350,100147573,Soghaat,C-FSD-41249,0,cod,7/1/2016 0:00,Valid,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,58
211324,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147575,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211325,complete,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147575,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211326,complete,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147575,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211323,order_refunded,7/1/2016 0:00,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147574,Soghaat,C-RWP-102528,0,cod,7/1/2016 0:00,Valid,760,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211328,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147577,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211327,order_refunded,7/1/2016 0:00,kcc_krone deal,360,1,360,100147576,Beauty & Grooming,C-RWP-102528,0,cod,7/1/2016 0:00,Valid,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211329,complete,7/1/2016 0:00,UK_Soan Papdi 500 Gms,280,1,280,100147578,Soghaat,C LHE 41938,0,cod,7/1/2016 0:00,Net,280,2016,7,7/1/2016,7/1/2016 0:00,FY17,59
211330,order_refunded,7/1/2016 0:00,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147579,Soghaat,C-RWP-30884,0,cod,7/1/2016 0:00,Valid,760,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211332,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100147581,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211333,complete,7/1/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100147581,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211334,complete,7/1/2016 0:00,UK_Namkino Mix Nimco 200 Gms,80,1,600,100147581,Soghaat,R-KHS-103986,0,cashatdoorstep,7/1/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
211331,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147580,Beauty & Grooming,C-RWP-31520,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211336,order_refunded,7/1/2016 0:00,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147583,Soghaat,C-RWP-31691,0,cod,7/1/2016 0:00,Valid,760,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211335,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147582,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211337,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147584,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211338,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147585,Beauty & Grooming,C-RWP-31691,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211339,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147586,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211340,complete,7/1/2016 0:00,kcc_glamour deal,320,1,320,100147587,Beauty & Grooming,C-RWP-31691,0,cod,7/1/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
211341,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147588,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211342,complete,7/1/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147589,Beauty & Grooming,C SKZ 103997,0,cod,7/1/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,56
211343,complete,7/1/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,150,100147590,Soghaat,c-fsd-759,200,cod,7/1/2016 0:00,Net,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211344,canceled,7/1/2016 0:00,Huawei Honor 4C,16460,1,16460,100147591,Mobiles & Tablets,C-MUX-R52221,0,cod,7/1/2016 0:00,Gross,16460,2016,7,7/1/2016,7/1/2016 0:00,FY17,61
211347,complete,7/1/2016 0:00,bata_comfit-8614096-43-9,599,1,599,100147593,Men's Fashion,\N,0,cod,7/1/2016 0:00,Net,599,2016,7,7/1/2016,7/1/2016 0:00,FY17,62
211345,complete,7/1/2016 0:00,bata_comfit-8614096-41-7,599,1,599,100147592,Men's Fashion,7828,0,cod,7/1/2016 0:00,Net,599,2016,7,7/1/2016,7/1/2016 0:00,FY17,63
211350,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147595,Beauty & Grooming,7828,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,63
211349,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147594,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211352,complete,7/1/2016 0:00,UK_Gift Box Baklawa 300 Gms,265,1,155,100147597,Soghaat,c-fsd-759,149.3,cod,7/1/2016 0:00,Net,265,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211353,complete,7/1/2016 0:00,UK_Namkino Daal Moth Classic 160 Gms,90,1,155,100147597,Soghaat,c-fsd-759,50.7,cod,7/1/2016 0:00,Net,90,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211351,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147596,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211354,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147598,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211355,complete,7/1/2016 0:00,kcc_Bold Pocket Perfume,120,1,120,100147599,Beauty & Grooming,7828,0,cod,7/1/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,63
211356,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147600,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211357,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147601,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211358,complete,7/1/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,150,100147602,Soghaat,c-fsd-759,148.57,cod,7/1/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211359,complete,7/1/2016 0:00,UK_Cake Rusk Original 150 Gms,90,1,150,100147602,Soghaat,c-fsd-759,51.43,cod,7/1/2016 0:00,Net,90,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211360,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147603,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211361,complete,7/1/2016 0:00,itter_AB 1207,250,1,250,100147604,Beauty & Grooming,7828,0,cod,7/1/2016 0:00,Net,250,2016,7,7/1/2016,7/1/2016 0:00,FY17,63
211362,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147605,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211363,complete,7/1/2016 0:00,Samsung Galaxy J7,25999,1,25999,100147606,Mobiles & Tablets,C-HDD-44781,0,cod,7/1/2016 0:00,Net,25999,2016,7,7/1/2016,7/1/2016 0:00,FY17,64
211365,complete,7/1/2016 0:00,kcc_glamour deal,320,1,920,100147608,Beauty & Grooming,\N,0,cod,7/1/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,65
211366,complete,7/1/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,920,100147608,Beauty & Grooming,\N,0,cod,7/1/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,65
211367,complete,7/1/2016 0:00,kcc_krone deal,360,1,920,100147608,Beauty & Grooming,\N,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,65
211364,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147607,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211368,order_refunded,7/1/2016 0:00,Dany_AUK 55 ,3900,1,3900,100147609,Mobiles & Tablets,R-RWP-103991,0,cod,7/1/2016 0:00,Valid,3900,2016,7,7/1/2016,7/1/2016 0:00,FY17,66
211369,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147610,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211370,complete,7/1/2016 0:00,anex_2028,3600,1,3600,100147611,Appliances,7828,0,cod,7/1/2016 0:00,Net,3600,2016,7,7/1/2016,7/1/2016 0:00,FY17,63
211371,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147612,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211372,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147613,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211373,order_refunded,7/1/2016 0:00,Atiqa_ACFP-01,450,1,450,100147614,Beauty & Grooming,\N,0,cod,7/1/2016 0:00,Valid,450,2016,7,7/1/2016,7/1/2016 0:00,FY17,67
211375,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147616,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211374,complete,7/1/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,2,700,100147615,Soghaat,\N,0,cod,7/1/2016 0:00,Net,700,2016,7,7/1/2016,7/1/2016 0:00,FY17,68
211376,complete,7/1/2016 0:00,UK_Soan Papdi Orange 250 Gms,150,1,168,100147617,Soghaat,c-fsd-759,81.52,cod,7/1/2016 0:00,Net,150,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211377,complete,7/1/2016 0:00,kcc_Xtreme Classical Men Shower Gel,143,1,168,100147617,Beauty & Grooming,c-fsd-759,77.72,cod,7/1/2016 0:00,Net,143,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211378,complete,7/1/2016 0:00,UK_Tea Rusk Regular 220 Gms,75,1,168,100147617,Soghaat,c-fsd-759,40.76,cod,7/1/2016 0:00,Net,75,2016,7,7/1/2016,7/1/2016 0:00,FY17,60
211379,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147618,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211380,canceled,7/1/2016 0:00,Atiqa_ACFP-01,450,1,450,100147619,Beauty & Grooming,\N,0,cod,7/1/2016 0:00,Gross,450,2016,7,7/1/2016,7/1/2016 0:00,FY17,67
211381,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147620,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211382,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147621,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211383,complete,7/1/2016 0:00,kcc_krone deal,360,1,360,100147622,Beauty & Grooming,C-MUX-100079,0,cod,7/1/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,43
211384,complete,7/1/2016 0:00,kcc_Glow,140,1,140,100147623,Beauty & Grooming,103996,0,cod,7/1/2016 0:00,Net,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,69
211385,complete,7/1/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,350,100147624,Soghaat,\N,0,cod,7/1/2016 0:00,Net,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,70
211386,canceled,7/1/2016 0:00,Atiqa_ACFP-01,450,1,450,100147625,Beauty & Grooming,\N,0,cod,7/1/2016 0:00,Gross,450,2016,7,7/1/2016,7/1/2016 0:00,FY17,67
211387,canceled,7/1/2016 0:00,emo_HST-17030-B-M,550,1,900,100147626,Men's Fashion,\N,0,cod,7/1/2016 0:00,Gross,550,2016,7,7/1/2016,7/1/2016 0:00,FY17,71
211389,canceled,7/1/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,900,100147626,Soghaat,\N,0,cod,7/1/2016 0:00,Gross,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,71
211390,complete,7/1/2016 0:00,Dany_Powerbank Pb- 41,1050,1,1050,100147627,Mobiles & Tablets,\N,0,cod,7/1/2016 0:00,Net,1050,2016,7,7/1/2016,7/1/2016 0:00,FY17,72
211391,canceled,7/1/2016 0:00,Getiit_Joy,3750,1,3750,100147628,Men's Fashion,\N,0,cod,7/1/2016 0:00,Gross,3750,2016,7,7/1/2016,7/1/2016 0:00,FY17,73
211393,canceled,7/1/2016 0:00,test_tcsconnect,2,1,2,100147630,\N,\N,0,mygateway,7/1/2016 0:00,Gross,2,2016,7,7/1/2016,7/1/2016 0:00,FY17,73
211392,complete,7/1/2016 0:00,MYWALET_MW-012-BLACK,455,1,455,100147629,Men's Fashion,\N,0,cod,7/1/2016 0:00,Net,455,2016,7,7/1/2016,7/1/2016 0:00,FY17,74
211394,canceled,7/1/2016 0:00,RS_Kaju Barfi,425,1,425,100147631,Soghaat,\N,0,cod,7/1/2016 0:00,Gross,425,2016,7,7/1/2016,7/1/2016 0:00,FY17,75
211395,complete,7/1/2016 0:00,sstop_Mini AIr Conditioner,1335,2,2670,100147632,Appliances,\N,0,cod,7/1/2016 0:00,Net,2670,2016,7,7/1/2016,7/1/2016 0:00,FY17,76
211396,order_refunded,7/1/2016 0:00,Huawei_Huawei B2 Talk Band,10740,1,10740,100147633,Mobiles & Tablets,R-LHW-105666,0,cod,7/1/2016 0:00,Valid,10740,2016,7,7/1/2016,7/1/2016 0:00,FY17,77
211397,complete,7/1/2016 0:00,cr_DATES WITH CASHEW-200 GM,230,1,740,100147634,Soghaat,\N,0,ublcreditcard,7/1/2016 0:00,Net,230,2016,7,7/1/2016,7/1/2016 0:00,FY17,49
211398,complete,7/1/2016 0:00,cr_DATES WITH WALNUT-200 GM,230,1,740,100147634,Soghaat,\N,0,ublcreditcard,7/1/2016 0:00,Net,230,2016,7,7/1/2016,7/1/2016 0:00,FY17,49
211399,complete,7/1/2016 0:00,UK_Soan Papdi 500 Gms,280,1,740,100147634,Soghaat,\N,0,ublcreditcard,7/1/2016 0:00,Net,280,2016,7,7/1/2016,7/1/2016 0:00,FY17,49
211400,refund,7/1/2016 0:00,Xenium_TG-201653,300,1,1399,100147635,Mobiles & Tablets,\N,0,cod,7/1/2016 0:00,Valid,300,2016,7,7/1/2016,7/1/2016 0:00,FY17,78
211401,refund,7/1/2016 0:00,Xenium_TG-2016132,300,1,1399,100147635,Mobiles & Tablets,\N,0,cod,7/1/2016 0:00,Valid,300,2016,7,7/1/2016,7/1/2016 0:00,FY17,78
211402,refund,7/1/2016 0:00,Xenium_MBC-2016130,799,1,1399,100147635,Mobiles & Tablets,\N,0,cod,7/1/2016 0:00,Valid,799,2016,7,7/1/2016,7/1/2016 0:00,FY17,78
211403,complete,7/1/2016 0:00,ESPICO_Sports Bra-Skin-Free size,480,1,480,100147636,Women's Fashion,R-ISB-58059,0,cod,7/1/2016 0:00,Net,480,2016,7,7/1/2016,7/1/2016 0:00,FY17,79
211405,complete,7/1/2016 0:00,PucaM_FLASH-BLACK-45,1200,1,1000,100147637,Men's Fashion,C-FSD-42225,200,cod,7/1/2016 0:00,Net,1200,2016,7,7/1/2016,7/1/2016 0:00,FY17,80
